StateCode,IssuerId,PlanId,Age,IndividualRate,Tobacco,RatingAreaId,BusinessYear
MA,10300,10300MA00180001-00,52,599.36,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,53,619.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,54,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,55,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,56,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,57,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,58,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,59,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,60,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,61,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,62,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,63,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10300,10300MA00180001-00,64,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,18,327.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,19,327.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,20,327.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,21,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,22,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,23,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,24,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,25,431.72,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,26,440.32,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,27,450.64,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,28,467.41,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,29,481.17,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,30,488.05,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,31,498.37,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,32,508.69,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,33,515.14,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,34,522.02,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,35,528.9,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,36,539.22,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,37,549.54,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,38,559.86,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,39,566.31,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,40,573.19,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,41,583.51,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,42,600.71,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,43,614.47,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,44,631.24,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,45,651.88,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,46,678.97,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,47,709.93,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,48,723.69,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,49,737.02,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,50,757.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,51,781.31,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,52,805.39,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,53,832.91,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,54,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,55,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,56,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,57,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,58,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,59,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,60,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,61,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,62,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,63,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00190001-00,64,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,18,403.86,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,19,403.86,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,20,403.86,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,21,530.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,22,530.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,23,530.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,24,530.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,25,532.12,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,26,542.72,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,27,555.44,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,28,576.11,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,29,593.07,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,30,601.55,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,31,614.27,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,32,626.99,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,33,634.94,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,34,643.42,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,35,651.9,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,36,664.62,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,37,677.34,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,38,690.06,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,39,698.01,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,40,706.49,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,41,719.21,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,42,740.41,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,43,757.37,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,44,778.04,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,45,803.48,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,46,836.87,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,47,875.03,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,48,891.99,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,49,908.42,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,50,933.86,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,51,963.01,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,52,992.69,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,53,1026.61,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,54,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,55,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,56,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,57,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,58,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,59,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,60,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,61,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,62,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,63,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00200001-00,64,1060.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,18,243.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,19,243.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,20,243.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,21,320.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,22,320.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,23,320.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,24,320.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,25,321.28,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,26,327.68,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,27,335.36,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,28,347.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,29,358.08,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,30,363.2,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,31,370.88,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,32,378.56,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,33,383.36,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,34,388.48,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,35,393.6,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,36,401.28,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,37,408.96,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,38,416.64,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,39,421.44,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,40,426.56,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,41,434.24,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,42,447.04,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,43,457.28,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,44,469.76,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,45,485.12,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,46,505.28,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,47,528.32,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,48,538.56,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,49,548.48,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,50,563.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,51,581.44,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,52,599.36,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,53,619.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,54,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,55,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,56,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,57,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,58,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,59,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,60,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,61,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,62,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,63,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10400,10400MA00210001-00,64,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,18,327.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,19,327.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,20,327.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,21,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,22,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,23,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,24,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,25,431.72,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,26,440.32,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,27,450.64,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,28,467.41,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,29,481.17,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,30,488.05,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,31,498.37,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,32,508.69,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,33,515.14,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,34,522.02,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,35,528.9,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,36,539.22,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,37,549.54,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,38,559.86,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,39,566.31,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,40,573.19,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,41,583.51,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,42,600.71,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,43,614.47,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,44,631.24,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,45,651.88,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,46,678.97,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,47,709.93,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,48,723.69,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,49,737.02,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,50,757.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,51,781.31,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,52,805.39,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,53,832.91,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,54,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,55,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,56,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,57,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,58,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,59,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,60,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,61,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,62,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,63,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00220001-00,64,860.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,18,243.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,19,243.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,20,243.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,21,320.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,22,320.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,23,320.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,24,320.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,25,321.28,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,26,327.68,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,27,335.36,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,28,347.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,29,358.08,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,30,363.2,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,31,370.88,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,32,378.56,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,33,383.36,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,34,388.48,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,35,393.6,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,36,401.28,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,37,408.96,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,38,416.64,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,39,421.44,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,40,426.56,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,41,434.24,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,42,447.04,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,43,457.28,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,44,469.76,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,45,485.12,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,46,505.28,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,47,528.32,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,48,538.56,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,49,548.48,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,50,563.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,51,581.44,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,52,599.36,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,53,619.84,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,54,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,55,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,56,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,57,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,58,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,59,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,60,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,61,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,62,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,63,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10500,10500MA00230001-00,64,640.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,18,327.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,19,327.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,20,327.66,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,21,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,22,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,23,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,24,430.0,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,25,431.72,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,26,440.32,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,27,450.64,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,28,467.41,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,29,481.17,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,30,488.05,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,31,498.37,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,32,508.69,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,33,515.14,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,34,522.02,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,35,528.9,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,36,539.22,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,37,549.54,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,38,559.86,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,39,566.31,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,40,573.19,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,41,583.51,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,42,600.71,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,43,614.47,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,44,631.24,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,45,651.88,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,46,678.97,Tobacco User/Non-Tobacco User,Rating Area 1,2025
MA,10600,10600MA00240001-00,47,709.93,Tobacco User/Non-Tobacco User,Rating Area 1,2025
